,monthyear,campfilename,nationality,proportion,cmy
952,102016,Lagkadikia_GRE_029,Syrian,0.93,Lagkadikia_GRE_029102016
953,102016,Lagkadikia_GRE_029,Yemeni,0.0,Lagkadikia_GRE_029102016
954,102016,Lagkadikia_GRE_029,Iraqi,0.07,Lagkadikia_GRE_029102016
955,102016,Lagkadikia_GRE_029,Congolese,0.0,Lagkadikia_GRE_029102016
956,102016,Lagkadikia_GRE_029,Eritrean,0.0,Lagkadikia_GRE_029102016
957,102016,Lagkadikia_GRE_029,Iranian,0.0,Lagkadikia_GRE_029102016
958,102016,Lagkadikia_GRE_029,Pakistani,0.0,Lagkadikia_GRE_029102016
959,102016,Lagkadikia_GRE_029,Palestinian,0.0,Lagkadikia_GRE_029102016
960,102016,Lagkadikia_GRE_029,Afghan,0.0,Lagkadikia_GRE_029102016
961,102016,Lagkadikia_GRE_029,Stateless,0.0,Lagkadikia_GRE_029102016
962,102016,Lagkadikia_GRE_029,Somali,0.0,Lagkadikia_GRE_029102016
963,102016,Lagkadikia_GRE_029,Kuwaiti,0.0,Lagkadikia_GRE_029102016
964,102016,Lagkadikia_GRE_029,Moroccan,0.0,Lagkadikia_GRE_029102016
965,102016,Lagkadikia_GRE_029,Egyptian,0.0,Lagkadikia_GRE_029102016
966,102016,Lagkadikia_GRE_029,Algerian,0.0,Lagkadikia_GRE_029102016
967,102016,Lavrio-New_GRE_030,Syrian,0.96,Lavrio-New_GRE_030102016
968,102016,Lavrio-New_GRE_030,Yemeni,0.0,Lavrio-New_GRE_030102016
969,102016,Lavrio-New_GRE_030,Iraqi,0.0,Lavrio-New_GRE_030102016
970,102016,Lavrio-New_GRE_030,Congolese,0.0,Lavrio-New_GRE_030102016
971,102016,Lavrio-New_GRE_030,Eritrean,0.0,Lavrio-New_GRE_030102016
972,102016,Lavrio-New_GRE_030,Iranian,0.0,Lavrio-New_GRE_030102016
973,102016,Lavrio-New_GRE_030,Pakistani,0.01,Lavrio-New_GRE_030102016
974,102016,Lavrio-New_GRE_030,Palestinian,0.0,Lavrio-New_GRE_030102016
975,102016,Lavrio-New_GRE_030,Afghan,0.03,Lavrio-New_GRE_030102016
976,102016,Lavrio-New_GRE_030,Stateless,0.0,Lavrio-New_GRE_030102016
977,102016,Lavrio-New_GRE_030,Somali,0.0,Lavrio-New_GRE_030102016
978,102016,Lavrio-New_GRE_030,Kuwaiti,0.0,Lavrio-New_GRE_030102016
979,102016,Lavrio-New_GRE_030,Moroccan,0.0,Lavrio-New_GRE_030102016
980,102016,Lavrio-New_GRE_030,Egyptian,0.0,Lavrio-New_GRE_030102016
981,102016,Lavrio-New_GRE_030,Algerian,0.0,Lavrio-New_GRE_030102016
982,102016,Leros-Lepida_GRE_032,Syrian,0.36,Leros-Lepida_GRE_032102016
983,102016,Leros-Lepida_GRE_032,Iraqi,0.25,Leros-Lepida_GRE_032102016
984,102016,XXMalakasa-MC_GRE_012,Afghan,0.98,XXMalakasa-MC_GRE_012102016
985,102016,Moria_GRE_001,Iraqi,0.14,Moria_GRE_001102016
986,102016,Moria_GRE_001,Afghan,0.27,Moria_GRE_001102016
987,102016,Nea-Kavala_GRE_034,Syrian,0.8,Nea-Kavala_GRE_034102016
988,102016,Nea-Kavala_GRE_034,Yemeni,0.0,Nea-Kavala_GRE_034102016
989,102016,Nea-Kavala_GRE_034,Iraqi,0.2,Nea-Kavala_GRE_034102016
990,102016,Nea-Kavala_GRE_034,Congolese,0.0,Nea-Kavala_GRE_034102016
991,102016,Nea-Kavala_GRE_034,Eritrean,0.0,Nea-Kavala_GRE_034102016
992,102016,Nea-Kavala_GRE_034,Iranian,0.0,Nea-Kavala_GRE_034102016
993,102016,Nea-Kavala_GRE_034,Pakistani,0.0,Nea-Kavala_GRE_034102016
994,102016,Nea-Kavala_GRE_034,Palestinian,0.0,Nea-Kavala_GRE_034102016
995,102016,Nea-Kavala_GRE_034,Afghan,0.0,Nea-Kavala_GRE_034102016
996,102016,Nea-Kavala_GRE_034,Stateless,0.0,Nea-Kavala_GRE_034102016
997,102016,Nea-Kavala_GRE_034,Somali,0.0,Nea-Kavala_GRE_034102016
998,102016,Nea-Kavala_GRE_034,Kuwaiti,0.0,Nea-Kavala_GRE_034102016
999,102016,Nea-Kavala_GRE_034,Moroccan,0.0,Nea-Kavala_GRE_034102016
1000,102016,Nea-Kavala_GRE_034,Egyptian,0.0,Nea-Kavala_GRE_034102016
1001,102016,Nea-Kavala_GRE_034,Algerian,0.0,Nea-Kavala_GRE_034102016
1002,102016,XXOlympic-Stadium_GRE_035,Syrian,0.0,XXOlympic-Stadium_GRE_035102016
1003,102016,XXOlympic-Stadium_GRE_035,Yemeni,0.0,XXOlympic-Stadium_GRE_035102016
1004,102016,XXOlympic-Stadium_GRE_035,Iraqi,0.0,XXOlympic-Stadium_GRE_035102016
1005,102016,XXOlympic-Stadium_GRE_035,Congolese,0.0,XXOlympic-Stadium_GRE_035102016
1006,102016,XXOlympic-Stadium_GRE_035,Eritrean,0.0,XXOlympic-Stadium_GRE_035102016
1007,102016,XXOlympic-Stadium_GRE_035,Iranian,0.0,XXOlympic-Stadium_GRE_035102016
1008,102016,XXOlympic-Stadium_GRE_035,Pakistani,0.0,XXOlympic-Stadium_GRE_035102016
1009,102016,XXOlympic-Stadium_GRE_035,Palestinian,0.0,XXOlympic-Stadium_GRE_035102016
1010,102016,XXOlympic-Stadium_GRE_035,Afghan,0.99,XXOlympic-Stadium_GRE_035102016
1011,102016,XXOlympic-Stadium_GRE_035,Stateless,0.0,XXOlympic-Stadium_GRE_035102016
1012,102016,XXOlympic-Stadium_GRE_035,Somali,0.0,XXOlympic-Stadium_GRE_035102016
1013,102016,XXOlympic-Stadium_GRE_035,Kuwaiti,0.0,XXOlympic-Stadium_GRE_035102016
1014,102016,XXOlympic-Stadium_GRE_035,Moroccan,0.0,XXOlympic-Stadium_GRE_035102016
1015,102016,XXOlympic-Stadium_GRE_035,Egyptian,0.0,XXOlympic-Stadium_GRE_035102016
1016,102016,XXOlympic-Stadium_GRE_035,Algerian,0.0,XXOlympic-Stadium_GRE_035102016
1017,102016,Rafina_GRE_039,Syrian,0.52,Rafina_GRE_039102016
1018,102016,Rafina_GRE_039,Yemeni,0.0,Rafina_GRE_039102016
1019,102016,Rafina_GRE_039,Iraqi,0.0,Rafina_GRE_039102016
1020,102016,Rafina_GRE_039,Congolese,0.0,Rafina_GRE_039102016
1021,102016,Rafina_GRE_039,Eritrean,0.0,Rafina_GRE_039102016
1022,102016,Rafina_GRE_039,Iranian,0.0,Rafina_GRE_039102016
1023,102016,Rafina_GRE_039,Pakistani,0.0,Rafina_GRE_039102016
1024,102016,Rafina_GRE_039,Palestinian,0.0,Rafina_GRE_039102016
1025,102016,Rafina_GRE_039,Afghan,0.48,Rafina_GRE_039102016
1026,102016,Rafina_GRE_039,Stateless,0.0,Rafina_GRE_039102016
1027,102016,Rafina_GRE_039,Somali,0.0,Rafina_GRE_039102016
1028,102016,Rafina_GRE_039,Kuwaiti,0.0,Rafina_GRE_039102016
1029,102016,Rafina_GRE_039,Moroccan,0.0,Rafina_GRE_039102016
1030,102016,Rafina_GRE_039,Egyptian,0.0,Rafina_GRE_039102016
1031,102016,Rafina_GRE_039,Algerian,0.0,Rafina_GRE_039102016
1032,102016,Ritsona_GRE_040,Syrian,0.85,Ritsona_GRE_040102016
1033,102016,Ritsona_GRE_040,Yemeni,0.0,Ritsona_GRE_040102016
1034,102016,Ritsona_GRE_040,Iraqi,0.05,Ritsona_GRE_040102016
1035,102016,Ritsona_GRE_040,Congolese,0.0,Ritsona_GRE_040102016
1036,102016,Ritsona_GRE_040,Eritrean,0.0,Ritsona_GRE_040102016
1037,102016,Ritsona_GRE_040,Iranian,0.0,Ritsona_GRE_040102016
1038,102016,Ritsona_GRE_040,Pakistani,0.0,Ritsona_GRE_040102016
1039,102016,Ritsona_GRE_040,Palestinian,0.0,Ritsona_GRE_040102016
1040,102016,Ritsona_GRE_040,Afghan,0.1,Ritsona_GRE_040102016
1041,102016,Ritsona_GRE_040,Stateless,0.0,Ritsona_GRE_040102016
1042,102016,Ritsona_GRE_040,Somali,0.0,Ritsona_GRE_040102016
1043,102016,Ritsona_GRE_040,Kuwaiti,0.0,Ritsona_GRE_040102016
1044,102016,Ritsona_GRE_040,Moroccan,0.0,Ritsona_GRE_040102016
1045,102016,Ritsona_GRE_040,Egyptian,0.0,Ritsona_GRE_040102016
1046,102016,Ritsona_GRE_040,Algerian,0.0,Ritsona_GRE_040102016
1047,102016,Serres_GRE_042,Syrian,0.02,Serres_GRE_042102016
1048,102016,Serres_GRE_042,Yemeni,0.0,Serres_GRE_042102016
1049,102016,Serres_GRE_042,Iraqi,0.98,Serres_GRE_042102016
1050,102016,Serres_GRE_042,Congolese,0.0,Serres_GRE_042102016
1051,102016,Serres_GRE_042,Eritrean,0.0,Serres_GRE_042102016
1052,102016,Serres_GRE_042,Iranian,0.0,Serres_GRE_042102016
1053,102016,Serres_GRE_042,Pakistani,0.0,Serres_GRE_042102016
1054,102016,Serres_GRE_042,Palestinian,0.0,Serres_GRE_042102016
1055,102016,Serres_GRE_042,Afghan,0.0,Serres_GRE_042102016
1056,102016,Serres_GRE_042,Stateless,0.0,Serres_GRE_042102016
1057,102016,Serres_GRE_042,Somali,0.0,Serres_GRE_042102016
1058,102016,Serres_GRE_042,Kuwaiti,0.0,Serres_GRE_042102016
1059,102016,Serres_GRE_042,Moroccan,0.0,Serres_GRE_042102016
1060,102016,Serres_GRE_042,Egyptian,0.0,Serres_GRE_042102016
1061,102016,Serres_GRE_042,Algerian,0.0,Serres_GRE_042102016
1062,102016,XXSindos-Frakapore_GRE_043,Syrian,0.95,XXSindos-Frakapore_GRE_043102016
1063,102016,XXSindos-Frakapore_GRE_043,Yemeni,0.0,XXSindos-Frakapore_GRE_043102016
1064,102016,XXSindos-Frakapore_GRE_043,Iraqi,0.05,XXSindos-Frakapore_GRE_043102016
1065,102016,XXSindos-Frakapore_GRE_043,Congolese,0.0,XXSindos-Frakapore_GRE_043102016
1066,102016,XXSindos-Frakapore_GRE_043,Eritrean,0.0,XXSindos-Frakapore_GRE_043102016
1067,102016,XXSindos-Frakapore_GRE_043,Iranian,0.0,XXSindos-Frakapore_GRE_043102016
1068,102016,XXSindos-Frakapore_GRE_043,Pakistani,0.0,XXSindos-Frakapore_GRE_043102016
1069,102016,XXSindos-Frakapore_GRE_043,Palestinian,0.0,XXSindos-Frakapore_GRE_043102016
1070,102016,XXSindos-Frakapore_GRE_043,Afghan,0.0,XXSindos-Frakapore_GRE_043102016
1071,102016,XXSindos-Frakapore_GRE_043,Stateless,0.0,XXSindos-Frakapore_GRE_043102016
1072,102016,XXSindos-Frakapore_GRE_043,Somali,0.0,XXSindos-Frakapore_GRE_043102016
1073,102016,XXSindos-Frakapore_GRE_043,Kuwaiti,0.0,XXSindos-Frakapore_GRE_043102016
1074,102016,XXSindos-Frakapore_GRE_043,Moroccan,0.0,XXSindos-Frakapore_GRE_043102016
1075,102016,XXSindos-Frakapore_GRE_043,Egyptian,0.0,XXSindos-Frakapore_GRE_043102016
1076,102016,XXSindos-Frakapore_GRE_043,Algerian,0.0,XXSindos-Frakapore_GRE_043102016
1077,102016,Skaramangas_GRE_014,Syrian,0.65,Skaramangas_GRE_014102016
1078,102016,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014102016
1079,102016,Skaramangas_GRE_014,Iraqi,0.25,Skaramangas_GRE_014102016
1080,102016,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014102016
1081,102016,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014102016
1082,102016,Skaramangas_GRE_014,Iranian,0.0,Skaramangas_GRE_014102016
1083,102016,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014102016
1084,102016,Skaramangas_GRE_014,Palestinian,0.0,Skaramangas_GRE_014102016
1085,102016,Skaramangas_GRE_014,Afghan,0.1,Skaramangas_GRE_014102016
1086,102016,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014102016
1087,102016,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014102016
1088,102016,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014102016
1089,102016,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014102016
1090,102016,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014102016
1091,102016,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014102016
1092,102016,XXSoftex_GRE_045,Syrian,0.9,XXSoftex_GRE_045102016
1093,102016,XXSoftex_GRE_045,Iraqi,0.02,XXSoftex_GRE_045102016
1094,102016,XXSouda-Samns-Purse_GRE_046,Syrian,0.65,XXSouda-Samns-Purse_GRE_046102016
1095,102016,XXSouda-Samns-Purse_GRE_046,Iraqi,0.1,XXSouda-Samns-Purse_GRE_046102016
1096,102016,XXTrikala_GRE_048,Syrian,0.98,XXTrikala_GRE_048102016
1097,102016,XXTrikala_GRE_048,Yemeni,0.0,XXTrikala_GRE_048102016
1098,102016,XXTrikala_GRE_048,Iraqi,0.02,XXTrikala_GRE_048102016
1099,102016,XXTrikala_GRE_048,Congolese,0.0,XXTrikala_GRE_048102016
1100,102016,XXTrikala_GRE_048,Eritrean,0.0,XXTrikala_GRE_048102016
1101,102016,XXTrikala_GRE_048,Iranian,0.0,XXTrikala_GRE_048102016
1102,102016,XXTrikala_GRE_048,Pakistani,0.0,XXTrikala_GRE_048102016
1103,102016,XXTrikala_GRE_048,Palestinian,0.0,XXTrikala_GRE_048102016
1104,102016,XXTrikala_GRE_048,Afghan,0.0,XXTrikala_GRE_048102016
1105,102016,XXTrikala_GRE_048,Stateless,0.0,XXTrikala_GRE_048102016
1106,102016,XXTrikala_GRE_048,Somali,0.0,XXTrikala_GRE_048102016
1107,102016,XXTrikala_GRE_048,Kuwaiti,0.0,XXTrikala_GRE_048102016
1108,102016,XXTrikala_GRE_048,Moroccan,0.0,XXTrikala_GRE_048102016
1109,102016,XXTrikala_GRE_048,Egyptian,0.0,XXTrikala_GRE_048102016
1110,102016,XXTrikala_GRE_048,Algerian,0.0,XXTrikala_GRE_048102016
1111,102016,Vathi-Samos_GRE_053,Syrian,0.38,Vathi-Samos_GRE_053102016
1112,102016,Vathi-Samos_GRE_053,Afghan,0.15,Vathi-Samos_GRE_053102016
1113,102016,Veria_GRE_054,Syrian,0.92,Veria_GRE_054102016
1114,102016,Veria_GRE_054,Yemeni,0.0,Veria_GRE_054102016
1115,102016,Veria_GRE_054,Iraqi,0.07,Veria_GRE_054102016
1116,102016,Veria_GRE_054,Congolese,0.0,Veria_GRE_054102016
1117,102016,Veria_GRE_054,Eritrean,0.0,Veria_GRE_054102016
1118,102016,Veria_GRE_054,Iranian,0.0,Veria_GRE_054102016
1119,102016,Veria_GRE_054,Pakistani,0.0,Veria_GRE_054102016
1120,102016,Veria_GRE_054,Palestinian,0.0,Veria_GRE_054102016
1121,102016,Veria_GRE_054,Afghan,0.0,Veria_GRE_054102016
1122,102016,Veria_GRE_054,Stateless,0.0,Veria_GRE_054102016
1123,102016,Veria_GRE_054,Somali,0.0,Veria_GRE_054102016
1124,102016,Veria_GRE_054,Kuwaiti,0.0,Veria_GRE_054102016
1125,102016,Veria_GRE_054,Moroccan,0.0,Veria_GRE_054102016
1126,102016,Veria_GRE_054,Egyptian,0.0,Veria_GRE_054102016
1127,102016,Veria_GRE_054,Algerian,0.0,Veria_GRE_054102016
1128,102016,XXVial-Chios-NRC_GRE_066,Syrian,0.3,XXVial-Chios-NRC_GRE_066102016
1129,102016,XXVial-Chios-NRC_GRE_066,Afghan,0.4,XXVial-Chios-NRC_GRE_066102016
1130,32018,Alexandria-Ref_GRE_003,Syrian,0.44,Alexandria-Ref_GRE_003032018
1131,32018,Alexandria-Ref_GRE_003,Iraqi,0.27,Alexandria-Ref_GRE_003032018
1132,32018,Alexandria-Ref_GRE_003,Pakistani,0.07,Alexandria-Ref_GRE_003032018
1133,32018,Alexandria-Ref_GRE_003,Palestinian,0.04,Alexandria-Ref_GRE_003032018
1134,32018,Andravida_GRE_004,Syrian,0.94,Andravida_GRE_004032018
1135,32018,Andravida_GRE_004,Yemeni,0.0,Andravida_GRE_004032018
1136,32018,Andravida_GRE_004,Iraqi,0.06,Andravida_GRE_004032018
1137,32018,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004032018
1138,32018,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004032018
1139,32018,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004032018
1140,32018,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004032018
1141,32018,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004032018
1142,32018,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004032018
1143,32018,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004032018
1144,32018,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004032018
1145,32018,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004032018
1146,32018,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004032018
1147,32018,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004032018
1148,32018,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004032018
1149,32018,Diavata_GRE_008,Syrian,0.39,Diavata_GRE_008032018
1150,32018,Diavata_GRE_008,Yemeni,0.0,Diavata_GRE_008032018
1151,32018,Diavata_GRE_008,Iraqi,0.26,Diavata_GRE_008032018
1152,32018,Diavata_GRE_008,Congolese,0.0,Diavata_GRE_008032018
1153,32018,Diavata_GRE_008,Eritrean,0.0,Diavata_GRE_008032018
1154,32018,Diavata_GRE_008,Iranian,0.05,Diavata_GRE_008032018
1155,32018,Diavata_GRE_008,Pakistani,0.04,Diavata_GRE_008032018
1156,32018,Diavata_GRE_008,Palestinian,0.0,Diavata_GRE_008032018
1157,32018,Diavata_GRE_008,Afghan,0.27,Diavata_GRE_008032018
1158,32018,Diavata_GRE_008,Stateless,0.0,Diavata_GRE_008032018
1159,32018,Diavata_GRE_008,Somali,0.0,Diavata_GRE_008032018
1160,32018,Diavata_GRE_008,Kuwaiti,0.0,Diavata_GRE_008032018
1161,32018,Diavata_GRE_008,Moroccan,0.0,Diavata_GRE_008032018
1162,32018,Diavata_GRE_008,Egyptian,0.0,Diavata_GRE_008032018
1163,32018,Diavata_GRE_008,Algerian,0.0,Diavata_GRE_008032018
1164,32018,XXDoliana_GRE_007,Syrian,0.7,XXDoliana_GRE_007032018
1165,32018,XXDoliana_GRE_007,Yemeni,0.05,XXDoliana_GRE_007032018
1166,32018,XXDoliana_GRE_007,Iraqi,0.16,XXDoliana_GRE_007032018
1167,32018,XXDoliana_GRE_007,Congolese,0.0,XXDoliana_GRE_007032018
1168,32018,XXDoliana_GRE_007,Eritrean,0.0,XXDoliana_GRE_007032018
1169,32018,XXDoliana_GRE_007,Iranian,0.0,XXDoliana_GRE_007032018
1170,32018,XXDoliana_GRE_007,Pakistani,0.0,XXDoliana_GRE_007032018
1171,32018,XXDoliana_GRE_007,Palestinian,0.01,XXDoliana_GRE_007032018
1172,32018,XXDoliana_GRE_007,Afghan,0.0,XXDoliana_GRE_007032018
1173,32018,XXDoliana_GRE_007,Stateless,0.08,XXDoliana_GRE_007032018
1174,32018,XXDoliana_GRE_007,Somali,0.0,XXDoliana_GRE_007032018
1175,32018,XXDoliana_GRE_007,Kuwaiti,0.0,XXDoliana_GRE_007032018
1176,32018,XXDoliana_GRE_007,Moroccan,0.0,XXDoliana_GRE_007032018
1177,32018,XXDoliana_GRE_007,Egyptian,0.0,XXDoliana_GRE_007032018
1178,32018,XXDoliana_GRE_007,Algerian,0.0,XXDoliana_GRE_007032018
1179,32018,Drama_GRE_011,Syrian,0.48,Drama_GRE_011032018
1180,32018,Drama_GRE_011,Iraqi,0.38,Drama_GRE_011032018
1181,32018,Drama_GRE_011,Afghan,0.04,Drama_GRE_011032018
1182,32018,Drama_GRE_011,Stateless,0.07,Drama_GRE_011032018
1183,32018,Eleonas_GRE_013,Syrian,0.27,Eleonas_GRE_013032018
1184,32018,Eleonas_GRE_013,Iranian,0.08,Eleonas_GRE_013032018
1185,32018,Eleonas_GRE_013,Pakistani,0.06,Eleonas_GRE_013032018
1186,32018,Eleonas_GRE_013,Afghan,0.4,Eleonas_GRE_013032018
1187,32018,XXFilipiada_GRE_019,Syrian,0.38,XXFilipiada_GRE_019032018
1188,32018,XXFilipiada_GRE_019,Yemeni,0.0,XXFilipiada_GRE_019032018
1189,32018,XXFilipiada_GRE_019,Iraqi,0.26,XXFilipiada_GRE_019032018
1190,32018,XXFilipiada_GRE_019,Congolese,0.0,XXFilipiada_GRE_019032018
1191,32018,XXFilipiada_GRE_019,Eritrean,0.0,XXFilipiada_GRE_019032018
1192,32018,XXFilipiada_GRE_019,Iranian,0.04,XXFilipiada_GRE_019032018
1193,32018,XXFilipiada_GRE_019,Pakistani,0.05,XXFilipiada_GRE_019032018
1194,32018,XXFilipiada_GRE_019,Palestinian,0.0,XXFilipiada_GRE_019032018
1195,32018,XXFilipiada_GRE_019,Afghan,0.27,XXFilipiada_GRE_019032018
1196,32018,XXFilipiada_GRE_019,Stateless,0.0,XXFilipiada_GRE_019032018
1197,32018,XXFilipiada_GRE_019,Somali,0.0,XXFilipiada_GRE_019032018
1198,32018,XXFilipiada_GRE_019,Kuwaiti,0.0,XXFilipiada_GRE_019032018
1199,32018,XXFilipiada_GRE_019,Moroccan,0.0,XXFilipiada_GRE_019032018
1200,32018,XXFilipiada_GRE_019,Egyptian,0.0,XXFilipiada_GRE_019032018
1201,32018,XXFilipiada_GRE_019,Algerian,0.0,XXFilipiada_GRE_019032018
1202,32018,Kato-Milia_GRE_061,Syrian,0.64,Kato-Milia_GRE_061032018
1203,32018,Kato-Milia_GRE_061,Iraqi,0.13,Kato-Milia_GRE_061032018
1204,32018,Kato-Milia_GRE_061,Palestinian,0.06,Kato-Milia_GRE_061032018
1205,32018,Kato-Milia_GRE_061,Afghan,0.12,Kato-Milia_GRE_061032018
1206,32018,Kavala_GRE_024,Syrian,0.32,Kavala_GRE_024032018
1207,32018,Kavala_GRE_024,Iraqi,0.23,Kavala_GRE_024032018
1208,32018,Kavala_GRE_024,Iranian,0.04,Kavala_GRE_024032018
1209,32018,Kavala_GRE_024,Pakistani,0.06,Kavala_GRE_024032018
1210,32018,Kavala_GRE_024,Afghan,0.21,Kavala_GRE_024032018
1211,32018,XXKonitsa_GRE_026,Syrian,1.0,XXKonitsa_GRE_026032018
1212,32018,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026032018
1213,32018,XXKonitsa_GRE_026,Iraqi,0.0,XXKonitsa_GRE_026032018
1214,32018,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026032018
1215,32018,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026032018
1216,32018,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026032018
1217,32018,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026032018
1218,32018,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026032018
1219,32018,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026032018
1220,32018,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026032018
1221,32018,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026032018
1222,32018,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026032018
1223,32018,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026032018
1224,32018,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026032018
1225,32018,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026032018
1226,32018,Koutsochero_GRE_028,Syrian,0.5,Koutsochero_GRE_028032018
1227,32018,Koutsochero_GRE_028,Iraqi,0.23,Koutsochero_GRE_028032018
1228,32018,Koutsochero_GRE_028,Congolese,0.07,Koutsochero_GRE_028032018
1229,32018,Koutsochero_GRE_028,Afghan,0.06,Koutsochero_GRE_028032018
1230,32018,Lagkadikia_GRE_029,Syrian,0.58,Lagkadikia_GRE_029032018
1231,32018,Lagkadikia_GRE_029,Iraqi,0.31,Lagkadikia_GRE_029032018
1232,32018,Lagkadikia_GRE_029,Iranian,0.02,Lagkadikia_GRE_029032018
1233,32018,Lagkadikia_GRE_029,Pakistani,0.03,Lagkadikia_GRE_029032018
1234,32018,Lavrio-New_GRE_030,Syrian,0.47,Lavrio-New_GRE_030032018
1235,32018,Lavrio-New_GRE_030,Iraqi,0.13,Lavrio-New_GRE_030032018
1236,32018,Lavrio-New_GRE_030,Iranian,0.04,Lavrio-New_GRE_030032018
1237,32018,Lavrio-New_GRE_030,Afghan,0.13,Lavrio-New_GRE_030032018
1238,32018,Leros-Lepida_GRE_032,Syrian,0.03,Leros-Lepida_GRE_032032018
1239,32018,Leros-Lepida_GRE_032,Yemeni,0.0,Leros-Lepida_GRE_032032018
1240,32018,Leros-Lepida_GRE_032,Iraqi,0.26,Leros-Lepida_GRE_032032018
1241,32018,Leros-Lepida_GRE_032,Congolese,0.0,Leros-Lepida_GRE_032032018
1242,32018,Leros-Lepida_GRE_032,Eritrean,0.0,Leros-Lepida_GRE_032032018
1243,32018,Leros-Lepida_GRE_032,Iranian,0.08,Leros-Lepida_GRE_032032018
1244,32018,Leros-Lepida_GRE_032,Pakistani,0.01,Leros-Lepida_GRE_032032018
1245,32018,Leros-Lepida_GRE_032,Palestinian,0.0,Leros-Lepida_GRE_032032018
1246,32018,Leros-Lepida_GRE_032,Afghan,0.62,Leros-Lepida_GRE_032032018
1247,32018,Leros-Lepida_GRE_032,Stateless,0.0,Leros-Lepida_GRE_032032018
1248,32018,Leros-Lepida_GRE_032,Somali,0.0,Leros-Lepida_GRE_032032018
1249,32018,Leros-Lepida_GRE_032,Kuwaiti,0.0,Leros-Lepida_GRE_032032018
1250,32018,Leros-Lepida_GRE_032,Moroccan,0.0,Leros-Lepida_GRE_032032018
1251,32018,Leros-Lepida_GRE_032,Egyptian,0.0,Leros-Lepida_GRE_032032018
1252,32018,Leros-Lepida_GRE_032,Algerian,0.0,Leros-Lepida_GRE_032032018
1253,32018,XXMalakasa-MC_GRE_012,Syrian,0.03,XXMalakasa-MC_GRE_012032018
1254,32018,XXMalakasa-MC_GRE_012,Yemeni,0.0,XXMalakasa-MC_GRE_012032018
1255,32018,XXMalakasa-MC_GRE_012,Iraqi,0.26,XXMalakasa-MC_GRE_012032018
1256,32018,XXMalakasa-MC_GRE_012,Congolese,0.0,XXMalakasa-MC_GRE_012032018
1257,32018,XXMalakasa-MC_GRE_012,Eritrean,0.0,XXMalakasa-MC_GRE_012032018
1258,32018,XXMalakasa-MC_GRE_012,Iranian,0.08,XXMalakasa-MC_GRE_012032018
1259,32018,XXMalakasa-MC_GRE_012,Pakistani,0.01,XXMalakasa-MC_GRE_012032018
1260,32018,XXMalakasa-MC_GRE_012,Palestinian,0.0,XXMalakasa-MC_GRE_012032018
1261,32018,XXMalakasa-MC_GRE_012,Afghan,0.62,XXMalakasa-MC_GRE_012032018
1262,32018,XXMalakasa-MC_GRE_012,Stateless,0.0,XXMalakasa-MC_GRE_012032018
1263,32018,XXMalakasa-MC_GRE_012,Somali,0.0,XXMalakasa-MC_GRE_012032018
1264,32018,XXMalakasa-MC_GRE_012,Kuwaiti,0.0,XXMalakasa-MC_GRE_012032018
1265,32018,XXMalakasa-MC_GRE_012,Moroccan,0.0,XXMalakasa-MC_GRE_012032018
