,Unnamed: 0,monthyear,campfilename,nationality,proportion,cmy
2398,2398,22018,Bujanovac_SRB_001,Afghan,0.14,Bujanovac_SRB_001022018
2399,2399,22018,Bujanovac_SRB_001,Syrian,0.03,Bujanovac_SRB_001022018
2400,2400,22018,Bujanovac_SRB_001,Iraqi,0.38,Bujanovac_SRB_001022018
2401,2401,22018,Bujanovac_SRB_001,Pakistani,0.02,Bujanovac_SRB_001022018
2402,2402,22018,Divljana_SRB_002,Afghan,0.77,Divljana_SRB_002022018
2403,2403,22018,Divljana_SRB_002,Syrian,0.0,Divljana_SRB_002022018
2404,2404,22018,Divljana_SRB_002,Iraqi,0.21,Divljana_SRB_002022018
2405,2405,22018,Divljana_SRB_002,Pakistani,0.01,Divljana_SRB_002022018
2406,2406,22018,Kikinda_SRB_007,Afghan,0.73,Kikinda_SRB_007022018
2407,2407,22018,Kikinda_SRB_007,Syrian,0.0,Kikinda_SRB_007022018
2408,2408,22018,Kikinda_SRB_007,Iraqi,0.02,Kikinda_SRB_007022018
2409,2409,22018,Kikinda_SRB_007,Pakistani,0.05,Kikinda_SRB_007022018
2410,2410,22018,Krnjaca_SRB_003,Afghan,0.64,Krnjaca_SRB_003022018
2411,2411,22018,Krnjaca_SRB_003,Syrian,0.01,Krnjaca_SRB_003022018
2412,2412,22018,Krnjaca_SRB_003,Iraqi,0.14,Krnjaca_SRB_003022018
2413,2413,22018,Krnjaca_SRB_003,Pakistani,0.08,Krnjaca_SRB_003022018
2414,2414,22018,Obrenovac_SRB_011,Afghan,0.34,Obrenovac_SRB_011022018
2415,2415,22018,Obrenovac_SRB_011,Syrian,0.0,Obrenovac_SRB_011022018
2416,2416,22018,Obrenovac_SRB_011,Iraqi,0.0,Obrenovac_SRB_011022018
2417,2417,22018,Obrenovac_SRB_011,Pakistani,0.54,Obrenovac_SRB_011022018
2418,2418,22018,Pirot_SRB_005,Afghan,0.63,Pirot_SRB_005022018
2419,2419,22018,Pirot_SRB_005,Syrian,0.09,Pirot_SRB_005022018
2420,2420,22018,Pirot_SRB_005,Iraqi,0.16,Pirot_SRB_005022018
2421,2421,22018,Pirot_SRB_005,Pakistani,0.04,Pirot_SRB_005022018
2422,2422,22018,Presevo_SRB_006,Afghan,0.35,Presevo_SRB_006022018
2423,2423,22018,Presevo_SRB_006,Syrian,0.1,Presevo_SRB_006022018
2424,2424,22018,Presevo_SRB_006,Iraqi,0.05,Presevo_SRB_006022018
2425,2425,22018,Presevo_SRB_006,Pakistani,0.21,Presevo_SRB_006022018
2426,2426,22018,Sombor_SRB_008,Afghan,0.04,Sombor_SRB_008022018
2427,2427,22018,Sombor_SRB_008,Syrian,0.0,Sombor_SRB_008022018
2428,2428,22018,Sombor_SRB_008,Iraqi,0.55,Sombor_SRB_008022018
2429,2429,22018,Sombor_SRB_008,Pakistani,0.39,Sombor_SRB_008022018
2430,2430,32018,Adasevci_SRB_010,Afghan,0.48,Adasevci_SRB_010032018
2431,2431,32018,Adasevci_SRB_010,Syrian,0.05,Adasevci_SRB_010032018
2432,2432,32018,Adasevci_SRB_010,Iraqi,0.06,Adasevci_SRB_010032018
2433,2433,32018,Adasevci_SRB_010,Pakistani,0.11,Adasevci_SRB_010032018
2434,2434,32018,Bujanovac_SRB_001,Afghan,0.14,Bujanovac_SRB_001032018
2435,2435,32018,Bujanovac_SRB_001,Syrian,0.06,Bujanovac_SRB_001032018
2436,2436,32018,Bujanovac_SRB_001,Iraqi,0.15,Bujanovac_SRB_001032018
2437,2437,32018,Bujanovac_SRB_001,Pakistani,0.0,Bujanovac_SRB_001032018
2438,2438,32018,Divljana_SRB_002,Afghan,0.75,Divljana_SRB_002032018
2439,2439,32018,Divljana_SRB_002,Syrian,0.0,Divljana_SRB_002032018
2440,2440,32018,Divljana_SRB_002,Iraqi,0.24,Divljana_SRB_002032018
2441,2441,32018,Divljana_SRB_002,Pakistani,0.0,Divljana_SRB_002032018
2442,2442,32018,Kikinda_SRB_007,Afghan,0.78,Kikinda_SRB_007032018
2443,2443,32018,Kikinda_SRB_007,Syrian,0.0,Kikinda_SRB_007032018
2444,2444,32018,Kikinda_SRB_007,Iraqi,0.0,Kikinda_SRB_007032018
2445,2445,32018,Kikinda_SRB_007,Pakistani,0.05,Kikinda_SRB_007032018
2446,2446,32018,Krnjaca_SRB_003,Afghan,0.63,Krnjaca_SRB_003032018
2447,2447,32018,Krnjaca_SRB_003,Syrian,0.02,Krnjaca_SRB_003032018
2448,2448,32018,Krnjaca_SRB_003,Iraqi,0.13,Krnjaca_SRB_003032018
2449,2449,32018,Krnjaca_SRB_003,Pakistani,0.07,Krnjaca_SRB_003032018
2450,2450,32018,Obrenovac_SRB_011,Afghan,0.33,Obrenovac_SRB_011032018
2451,2451,32018,Obrenovac_SRB_011,Syrian,0.0,Obrenovac_SRB_011032018
2452,2452,32018,Obrenovac_SRB_011,Iraqi,0.0,Obrenovac_SRB_011032018
2453,2453,32018,Obrenovac_SRB_011,Pakistani,0.56,Obrenovac_SRB_011032018
2454,2454,32018,Pirot_SRB_005,Afghan,0.64,Pirot_SRB_005032018
2455,2455,32018,Pirot_SRB_005,Syrian,0.09,Pirot_SRB_005032018
2456,2456,32018,Pirot_SRB_005,Iraqi,0.16,Pirot_SRB_005032018
2457,2457,32018,Pirot_SRB_005,Pakistani,0.03,Pirot_SRB_005032018
2458,2458,32018,Presevo_SRB_006,Afghan,0.37,Presevo_SRB_006032018
2459,2459,32018,Presevo_SRB_006,Syrian,0.06,Presevo_SRB_006032018
2460,2460,32018,Presevo_SRB_006,Iraqi,0.13,Presevo_SRB_006032018
2461,2461,32018,Presevo_SRB_006,Pakistani,0.11,Presevo_SRB_006032018
2462,2462,32018,Sombor_SRB_008,Afghan,0.06,Sombor_SRB_008032018
2463,2463,32018,Sombor_SRB_008,Syrian,0.0,Sombor_SRB_008032018
2464,2464,32018,Sombor_SRB_008,Iraqi,0.55,Sombor_SRB_008032018
2465,2465,32018,Sombor_SRB_008,Pakistani,0.36,Sombor_SRB_008032018
2466,2466,92018,Adasevci_SRB_010,Afghan,0.18,Adasevci_SRB_010092018
2467,2467,92018,Adasevci_SRB_010,Syrian,0.01,Adasevci_SRB_010092018
2468,2468,92018,Adasevci_SRB_010,Iraqi,0.06,Adasevci_SRB_010092018
2469,2469,92018,Adasevci_SRB_010,Pakistani,0.05,Adasevci_SRB_010092018
2470,2470,92018,Bujanovac_SRB_001,Afghan,0.11,Bujanovac_SRB_001092018
2471,2471,92018,Bujanovac_SRB_001,Syrian,0.0,Bujanovac_SRB_001092018
2472,2472,92018,Bujanovac_SRB_001,Iraqi,0.1,Bujanovac_SRB_001092018
2473,2473,92018,Bujanovac_SRB_001,Pakistani,0.06,Bujanovac_SRB_001092018
2474,2474,92018,Sombor_SRB_008,Afghan,0.03,Sombor_SRB_008092018
2475,2475,92018,Sombor_SRB_008,Syrian,0.09,Sombor_SRB_008092018
2476,2476,92018,Sombor_SRB_008,Iraqi,0.86,Sombor_SRB_008092018
2477,2477,92018,Sombor_SRB_008,Pakistani,0.01,Sombor_SRB_008092018
2478,2478,92018,Kikinda_SRB_007,Afghan,0.51,Kikinda_SRB_007092018
2479,2479,92018,Kikinda_SRB_007,Syrian,0.0,Kikinda_SRB_007092018
2480,2480,92018,Kikinda_SRB_007,Iraqi,0.0,Kikinda_SRB_007092018
2481,2481,92018,Kikinda_SRB_007,Pakistani,0.01,Kikinda_SRB_007092018
2482,2482,92018,Krnjaca_SRB_003,Afghan,0.78,Krnjaca_SRB_003092018
2483,2483,92018,Krnjaca_SRB_003,Syrian,0.0,Krnjaca_SRB_003092018
2484,2484,92018,Krnjaca_SRB_003,Iraqi,0.01,Krnjaca_SRB_003092018
2485,2485,92018,Krnjaca_SRB_003,Pakistani,0.04,Krnjaca_SRB_003092018
2486,2486,92018,Obrenovac_SRB_011,Afghan,0.27,Obrenovac_SRB_011092018
2487,2487,92018,Obrenovac_SRB_011,Syrian,0.0,Obrenovac_SRB_011092018
2488,2488,92018,Obrenovac_SRB_011,Iraqi,0.01,Obrenovac_SRB_011092018
2489,2489,92018,Obrenovac_SRB_011,Pakistani,0.67,Obrenovac_SRB_011092018
2490,2490,92018,Pirot_SRB_005,Afghan,0.2,Pirot_SRB_005092018
2491,2491,92018,Pirot_SRB_005,Syrian,0.01,Pirot_SRB_005092018
2492,2492,92018,Pirot_SRB_005,Iraqi,0.13,Pirot_SRB_005092018
2493,2493,92018,Pirot_SRB_005,Pakistani,0.11,Pirot_SRB_005092018
